seqnames	start	end	width	strand	stat	diff	ind.fdr	is.sig	probeID	logFC	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.id	annot.tx_id	annot.gene_id	annot.symbol	annot.type	cpg.type
chr12	49688316	49688316	1	*	6.72810939487928	0.0600683480939547	1.16171388656145e-09	TRUE	cg24059075	0.0581775411599222	chr12	49627684	49702658	74975	*	inter:11748				hg38_cpg_inter	Open sea
chr12	49962302	49962302	1	*	-8.52650031377019	-0.0221082017712746	5.11034194041012e-14	TRUE	cg15701622	0.564965138547955	chr12	49961056	49962380	1325	*	island:15626				hg38_cpg_islands	CpG islands
chr12	50017787	50017787	1	*	6.34514877547175	0.0642808051055474	8.5570190356634e-09	TRUE	cg13307384	0.0485659255271689	chr12	49971870	50021151	49282	*	inter:11755				hg38_cpg_inter	Open sea
chr12	50237049	50237049	1	*	11.5032873241454	0.0568463611859838	4.41084031075421e-22	TRUE	cg19782075	-0.220657842850636	chr12	50171604	50279470	107867	*	inter:11760				hg38_cpg_inter	Open sea
chr12	50344626	50344626	1	*	6.76706138088565	0.0320986519607843	9.8241271367618e-10	TRUE	cg07047653	0.0357744643050911	chr12	50287756	50396765	109010	*	inter:11761				hg38_cpg_inter	Open sea
chr12	50450889	50450889	1	*	6.99435528486527	0.0626877165960724	2.93799513800721e-10	TRUE	cg23126949	0.140380747876582	chr12	50405138	50500837	95700	*	inter:11762				hg38_cpg_inter	Open sea
chr12	50497037	50497037	1	*	7.17439472702211	0.0272462871287132	1.12547732542067e-10	TRUE	cg25181284	0.0538896355245587	chr12	50405138	50500837	95700	*	inter:11762				hg38_cpg_inter	Open sea
chr12	50497827	50497827	1	*	6.85358861986281	0.0658871927042031	6.00600797197434e-10	TRUE	cg24210717	0.0332036690674094	chr12	50405138	50500837	95700	*	inter:11762				hg38_cpg_inter	Open sea
chr12	51773409	51773409	1	*	7.9228312378554	0.0401430159692744	1.63038372685979e-12	TRUE	cg05565537	0.0497073442011475	chr12	51725896	51810049	84154	*	inter:11777				hg38_cpg_inter	Open sea
chr12	52345896	52345896	1	*	8.5121474917003	0.0325471698113207	5.53512324140891e-14	TRUE	cg00318865	0.161552034678957	chr12	52325268	52363049	37782	*	inter:11793				hg38_cpg_inter	Open sea
chr12	52627342	52627342	1	*	6.74316622040062	0.064328070850982	1.10143833460359e-09	TRUE	cg09522147	0.0341916796598624	chr12	52605529	52671307	65779	*	inter:11795				hg38_cpg_inter	Open sea
chr12	52695728	52695728	1	*	10.4270585910782	0.0699226485148517	4.05792507766078e-19	TRUE	cg16911220	0.0791728777423232	chr12	52679577	52710127	30551	*	inter:11796				hg38_cpg_inter	Open sea
chr12	52715691	52715691	1	*	8.89602131191953	0.0498967807869188	5.21681880370532e-15	TRUE	cg16791508	0.395765541939921	chr12	52714688	52716687	2000	*	shore:28727				hg38_cpg_shores	CpG shores
chr12	52779281	52779281	1	*	8.17896724192697	0.0390292946820455	3.74587161005165e-13	TRUE	cg24461814	0.0505121475168463	chr12	52718688	52785928	67241	*	inter:11797				hg38_cpg_inter	Open sea
chr12	52887685	52887685	1	*	7.82359332042258	0.0346401821862349	2.89010857084467e-12	TRUE	cg16112157	0.475538353850828	chr12	52883715	52899564	15850	*	inter:11799				hg38_cpg_inter	Open sea
chr12	52914047	52914047	1	*	7.1466559616282	0.0413327205882353	1.28851880362797e-10	TRUE	cg04254916	0.733914958376021	chr12	52908041	52944900	36860	*	inter:11800				hg38_cpg_inter	Open sea
chr12	53045793	53045793	1	*	9.65768862005417	0.0411166666666666	5.2568410522679e-17	TRUE	cg16405957	0.0481133243079205	chr12	53044795	53046794	2000	*	shore:28742				hg38_cpg_shores	CpG shores
chr12	53073506	53073506	1	*	9.68821290248038	0.0739587203302376	4.2257013291385e-17	TRUE	cg10766289	1.29442061081415	chr12	53058623	53075243	16621	*	inter:11804				hg38_cpg_inter	Open sea
chr12	53074257	53074257	1	*	11.1190513954406	0.0514290088802694	4.81330614054787e-21	TRUE	cg17405586	0.0391462838283025	chr12	53058623	53075243	16621	*	inter:11804				hg38_cpg_inter	Open sea
chr12	53208293	53208293	1	*	9.73923751958799	0.0462909587378641	2.89042807974999e-17	TRUE	cg17667972	-0.349271174410075	chr12	53201984	53215931	13948	*	inter:11808				hg38_cpg_inter	Open sea
chr12	53242392	53242392	1	*	8.41500429344899	0.0770456889438947	9.44145496706703e-14	TRUE	cg11845202	0.0917063765215299	chr12	53236210	53247934	11725	*	inter:11810				hg38_cpg_inter	Open sea
chr12	53661749	53661749	1	*	-6.54210309438164	-0.0114439738159415	3.31756232281899e-09	TRUE	cg13445358	0.0216836405759624	chr12	53630500	53671840	41341	*	inter:11820				hg38_cpg_inter	Open sea
chr12	53818182	53818182	1	*	6.96512943374925	0.0329407051282051	3.35342914742279e-10	TRUE	cg17088290	0.041741146730054	chr12	53756099	53923516	167418	*	inter:11824				hg38_cpg_inter	Open sea
chr12	53894760	53894760	1	*	13.2762153487442	0.0761975356180207	5.95452439473795e-27	TRUE	cg01833398	0.0307527490543168	chr12	53756099	53923516	167418	*	inter:11824				hg38_cpg_inter	Open sea
chr12	53901405	53901405	1	*	7.05625599745977	0.0401681105610563	2.13312021834274e-10	TRUE	cg14662756	0.237992256852556	chr12	53756099	53923516	167418	*	inter:11824				hg38_cpg_inter	Open sea
chr12	53901523	53901523	1	*	9.29910676211914	0.0381610576923075	4.27158404227578e-16	TRUE	cg01657380	0.118774503401025	chr12	53756099	53923516	167418	*	inter:11824				hg38_cpg_inter	Open sea
chr12	54689278	54689278	1	*	7.16404435582226	0.164054678475164	1.10268876545215e-10	TRUE	cg23140706	-0.241950343502088	chr12	54592808	55642203	1049396	*	inter:11838				hg38_cpg_inter	Open sea
chr12	54867653	54867653	1	*	7.90954562277383	0.0549799679487179	1.73270393090155e-12	TRUE	cg20576002	0.0421799270561784	chr12	54592808	55642203	1049396	*	inter:11838				hg38_cpg_inter	Open sea
chr12	56114269	56114269	1	*	10.5894763454044	0.0597800364077671	1.3338916804191e-19	TRUE	cg17243643	0.0907431352804568	chr12	56114077	56116076	2000	*	shelf:24956				hg38_cpg_shelves	CpG shelves
chr12	56135693	56135693	1	*	9.0003083092688	0.0530846977966445	2.73035808388199e-15	TRUE	cg00344358	0.10317521951896	chr12	56133502	56184923	51422	*	inter:11852				hg38_cpg_inter	Open sea
chr12	56237041	56237041	1	*	6.91748617378504	0.0461486969851814	4.39866089989891e-10	TRUE	cg18787783	0.147374934197146	chr12	56228591	56253907	25317	*	inter:11854				hg38_cpg_inter	Open sea
chr12	56360681	56360681	1	*	7.30576453681226	0.0441894493646515	5.54521785869594e-11	TRUE	cg24914860	0.0230838367685871	chr12	56360540	56362539	2000	*	shore:28911				hg38_cpg_shores	CpG shores
chr12	56360908	56360908	1	*	9.80172656316813	0.0464449364651521	2.17882890158854e-17	TRUE	cg04108502	0.128246306651856	chr12	56360540	56362539	2000	*	shore:28911				hg38_cpg_shores	CpG shores
chr12	56618184	56618184	1	*	7.65255855254947	0.0534347323835193	8.07756987791883e-12	TRUE	cg17709466	0.0408133745444516	chr12	56492919	56625840	132922	*	inter:11862				hg38_cpg_inter	Open sea
chr12	57389041	57389041	1	*	9.2804438698079	0.0484558823529411	5.05797399494922e-16	TRUE	cg24167841	0.775919877900831	chr12	57247891	57471291	223401	*	inter:11875				hg38_cpg_inter	Open sea
chr12	57444047	57444047	1	*	7.24986479080632	0.0370546955624357	7.47536666789342e-11	TRUE	cg01514487	0.0547098900626174	chr12	57247891	57471291	223401	*	inter:11875				hg38_cpg_inter	Open sea
chr12	57644658	57644658	1	*	11.327800743783	0.046461997170002	1.17488577485989e-21	TRUE	cg25189085	0.740328638008231	chr12	57637274	57670689	33416	*	inter:11881				hg38_cpg_inter	Open sea
chr12	57828515	57828515	1	*	8.74109337672036	0.115440476190476	1.25098219608259e-14	TRUE	cg08640498	0.0760066140353231	chr12	57776959	57841478	64520	*	inter:11887				hg38_cpg_inter	Open sea
chr12	57828847	57828847	1	*	10.0014132635446	0.0452114273927397	6.00086902105837e-18	TRUE	cg03399971	0.0402885176607117	chr12	57776959	57841478	64520	*	inter:11887				hg38_cpg_inter	Open sea
chr12	57848870	57848870	1	*	7.35862476619303	0.168923416789396	3.81707238020528e-11	TRUE	cg22630748	0.0468180589271906	chr12	57847264	57849263	2000	*	shore:28997				hg38_cpg_shores	CpG shores
chr12	58005758	58005758	1	*	6.49189996752032	0.0646842510589143	4.07359163109616e-09	TRUE	cg02364642	0.0745515790614216	chr12	57940222	58915777	975556	*	inter:11891				hg38_cpg_inter	Open sea
chr12	58167483	58167483	1	*	8.2115756776808	0.0490962009803923	3.10145263406994e-13	TRUE	cg23106559	1.11506797772091	chr12	57940222	58915777	975556	*	inter:11891				hg38_cpg_inter	Open sea
chr12	58176483	58176483	1	*	9.91984511402741	0.0466095494801695	1.0567195783107e-17	TRUE	cg23970338	0.0332398867459398	chr12	57940222	58915777	975556	*	inter:11891				hg38_cpg_inter	Open sea
chr12	60082038	60082038	1	*	7.83838523229253	0.0354659389529009	2.64983083112793e-12	TRUE	cg11871280	0.0369834934759491	chr12	59600727	62186986	2586260	*	inter:11893				hg38_cpg_inter	Open sea
chr12	65153982	65153982	1	*	7.23756719170922	0.115257027339238	7.37663295620814e-11	TRUE	cg00626466	0.0905328712779396	chr12	65126084	65165414	39331	*	inter:11914				hg38_cpg_inter	Open sea
chr12	67072769	67072769	1	*	8.12311713043908	0.026776960784314	5.20981815613625e-13	TRUE	cg24694549	0.172495271171425	chr12	67071945	67073944	2000	*	shelf:25112				hg38_cpg_shelves	CpG shelves
chr12	67073022	67073022	1	*	9.13083936311194	0.0271452145214526	1.27791355115059e-15	TRUE	cg09414535	0.507850906649248	chr12	67071945	67073944	2000	*	shelf:25112				hg38_cpg_shelves	CpG shelves
chr12	68041322	68041322	1	*	8.45591506242326	0.044105263157895	7.14815992237109e-14	TRUE	cg21281799	1.04942911997407	chr12	67654097	68328066	673970	*	inter:11926				hg38_cpg_inter	Open sea
chr12	68042799	68042799	1	*	7.10102452091541	0.125148247978437	1.71187665229112e-10	TRUE	cg22621695	0.401995596124748	chr12	67654097	68328066	673970	*	inter:11926				hg38_cpg_inter	Open sea
chr12	68620926	68620926	1	*	10.5089878677785	0.0495773840541949	2.50627064004527e-19	TRUE	cg08338368	0.0606623952303129	chr12	68615598	68682799	67202	*	inter:11928				hg38_cpg_inter	Open sea
chr12	68647015	68647015	1	*	8.39861646065218	0.0324395223027458	1.01968651452653e-13	TRUE	cg26333641	0.33790791577975	chr12	68615598	68682799	67202	*	inter:11928				hg38_cpg_inter	Open sea
chr12	69139650	69139650	1	*	6.74859946306414	0.0492106276472854	1.03226756316238e-09	TRUE	cg08810582	0.11971186520006	chr12	68937753	69235491	297739	*	inter:11932				hg38_cpg_inter	Open sea
chr12	71314662	71314662	1	*	10.1559071617191	0.0578629187524067	2.48637777488689e-18	TRUE	cg03928182	0.0383755631554539	chr12	70614278	71435411	821134	*	inter:11940				hg38_cpg_inter	Open sea
chr12	80749651	80749651	1	*	6.63799151067268	0.0501431543491184	1.89457454349355e-09	TRUE	cg09111484	0.41107084815483	chr12	80721348	80932828	211481	*	inter:11964				hg38_cpg_inter	Open sea
chr12	87232511	87232511	1	*	7.81201063380682	0.0522527472527473	2.95217915282337e-12	TRUE	cg18344063	0.0458344246478046	chr12	85284923	88031327	2746405	*	inter:11971				hg38_cpg_inter	Open sea
chr12	90049560	90049560	1	*	9.28427440012906	0.0505352722772281	5.06455028682889e-16	TRUE	cg10501629	0.507238748752504	chr12	89714289	90950026	1235738	*	inter:11977				hg38_cpg_inter	Open sea
chr12	90051243	90051243	1	*	7.06858149813448	0.0279953046851078	1.97165405826064e-10	TRUE	cg24171152	0.0781592813664322	chr12	89714289	90950026	1235738	*	inter:11977				hg38_cpg_inter	Open sea
chr12	91348999	91348999	1	*	8.8421981078714	0.0373008578431374	7.2468348729206e-15	TRUE	cg10967280	0.0356144089756464	chr12	90958320	92140933	1182614	*	inter:11978				hg38_cpg_inter	Open sea
chr12	91576441	91576441	1	*	6.771698766422	0.0434793917567027	9.39619692122523e-10	TRUE	cg04088433	0.657057971585078	chr12	90958320	92140933	1182614	*	inter:11978				hg38_cpg_inter	Open sea
chr12	93861147	93861147	1	*	6.85292612581762	0.0472757027339237	6.41197574193763e-10	TRUE	cg20425293	0.077351034981574	chr12	93681880	94098056	416177	*	inter:11985				hg38_cpg_inter	Open sea
chr12	93963504	93963504	1	*	-6.38558376401313	-0.0195302271852137	7.3720982005591e-09	TRUE	cg24117442	-0.350842512137209	chr12	93681880	94098056	416177	*	inter:11985				hg38_cpg_inter	Open sea
chr12	94853345	94853345	1	*	-9.46304589766528	-0.0262061994609164	1.7568677011033e-16	TRUE	cg02639007	0.220317635926455	chr12	94654537	94869055	214519	*	inter:11990				hg38_cpg_inter	Open sea
chr12	97886312	97886312	1	*	7.46523052474709	0.0390871784606146	2.15102913815874e-11	TRUE	cg04303901	0.2922730894706	chr12	96911510	98452911	1541402	*	inter:12007				hg38_cpg_inter	Open sea
chr12	98986181	98986181	1	*	11.2107401649609	0.0754368421052631	3.07716358365758e-21	TRUE	cg17263089	0.0655857570818166	chr12	98899597	99980464	1080868	*	inter:12014				hg38_cpg_inter	Open sea
chr12	102133040	102133040	1	*	8.20474937002162	0.0504043772798333	3.34696448179258e-13	TRUE	cg01127428	-0.310072615178332	chr12	102124172	102820341	696170	*	inter:12030				hg38_cpg_inter	Open sea
chr12	102511411	102511411	1	*	7.59347723230171	0.0423866396761134	1.06498529391778e-11	TRUE	cg08085165	1.44488981715002	chr12	102124172	102820341	696170	*	inter:12030				hg38_cpg_inter	Open sea
chr12	102592479	102592479	1	*	12.7799700925207	0.0471182241100323	8.97222541851783e-26	TRUE	cg03535648	0.0408346854307914	chr12	102124172	102820341	696170	*	inter:12030				hg38_cpg_inter	Open sea
chr12	104680742	104680742	1	*	10.2281876421577	0.0608721601848286	1.52232195244975e-18	TRUE	cg21226225	-0.465409138431727	chr12	104462618	104752983	290366	*	inter:12046				hg38_cpg_inter	Open sea
chr12	108992114	108992114	1	*	7.78766372792088	0.0861742758959254	3.39024846464522e-12	TRUE	cg16708012	0.0340007731795609	chr12	108861941	109048432	186492	*	inter:12075				hg38_cpg_inter	Open sea
chr12	109878728	109878728	1	*	6.42667787981849	0.0303022407503907	5.96666125216347e-09	TRUE	cg26292028	0.331144278226623	chr12	109878206	109880205	2000	*	shore:29416				hg38_cpg_shores	CpG shores
chr12	110338339	110338339	1	*	11.2114006549697	0.0627242972660763	3.07317021539169e-21	TRUE	cg10966500	0.0512532040602884	chr12	110286258	110399215	112958	*	inter:12091				hg38_cpg_inter	Open sea
chr12	111181819	111181819	1	*	7.00527811627805	0.0524368421052632	2.86356331454072e-10	TRUE	cg04375036	0.0269140853541646	chr12	111041439	111306373	264935	*	inter:12101				hg38_cpg_inter	Open sea
chr12	112711543	112711543	1	*	6.99624393187889	0.0320265763418447	2.96965546515844e-10	TRUE	cg24408511	-0.255839732410379	chr12	112579726	112934379	354654	*	inter:12118				hg38_cpg_inter	Open sea
chr12	112847507	112847507	1	*	-6.95657823890086	-0.0133153638814016	3.69241318469368e-10	TRUE	cg17542835	0.0665292433113939	chr12	112579726	112934379	354654	*	inter:12118				hg38_cpg_inter	Open sea
chr12	113494429	113494429	1	*	8.23332555127589	0.0632826338082403	2.83802097969977e-13	TRUE	cg11939071	0.510232845650785	chr12	113484303	113587512	103210	*	inter:12130				hg38_cpg_inter	Open sea
chr12	113842998	113842998	1	*	6.67206495915241	0.0221026576341845	1.65455833053742e-09	TRUE	cg15277108	0.129794495190211	chr12	113595948	113962196	366249	*	inter:12131				hg38_cpg_inter	Open sea
chr12	116714600	116714600	1	*	-6.61842033969909	-0.0144801694262611	2.22445655113583e-09	TRUE	cg00155485	-0.31616731020264	chr12	116512803	116733817	221015	*	inter:12141				hg38_cpg_inter	Open sea
chr12	120806617	120806617	1	*	11.3902564862009	0.0920003850596842	1.01249813621384e-21	TRUE	cg20380069	0.0237447285741839	chr12	120743539	120899610	156072	*	inter:12187				hg38_cpg_inter	Open sea
chr12	120807618	120807618	1	*	6.95736208450589	0.0534655371582595	3.64134273914767e-10	TRUE	cg02883161	0.654478227440718	chr12	120743539	120899610	156072	*	inter:12187				hg38_cpg_inter	Open sea
chr12	120883986	120883986	1	*	7.65030840090021	0.0326357335386984	8.17141028669502e-12	TRUE	cg25053891	0.0490299050918789	chr12	120743539	120899610	156072	*	inter:12187				hg38_cpg_inter	Open sea
chr12	121416510	121416510	1	*	7.38251788235931	0.0484481349003578	3.51726825058135e-11	TRUE	cg06444781	0.0953444071640514	chr12	121404594	121438249	33656	*	inter:12196				hg38_cpg_inter	Open sea
chr12	121416796	121416796	1	*	9.19784198276568	0.0572894736842107	8.54737450176611e-16	TRUE	cg16175725	-0.427842237860833	chr12	121404594	121438249	33656	*	inter:12196				hg38_cpg_inter	Open sea
chr12	123380447	123380447	1	*	13.4636049245903	0.138448209472468	1.49274064485071e-27	TRUE	cg20361540	0.0560387715930431	chr12	123379720	123381719	2000	*	shelf:25746				hg38_cpg_shelves	CpG shelves
chr12	123755775	123755775	1	*	-7.67221042229616	-0.0151983057373893	7.23922180499164e-12	TRUE	cg04464465	0.072004657258	chr12	123716961	123757976	41016	*	inter:12238				hg38_cpg_inter	Open sea
chr12	123834817	123834817	1	*	9.27364340260399	0.0352929468204552	5.23610217345766e-16	TRUE	cg04398275	0.0720957645539979	chr12	123792039	123933033	140995	*	inter:12240				hg38_cpg_inter	Open sea
chr12	123867383	123867383	1	*	10.610058373691	0.0583455882352942	1.22154924629768e-19	TRUE	cg03822159	0.114339378476131	chr12	123792039	123933033	140995	*	inter:12240				hg38_cpg_inter	Open sea
chr12	123943075	123943075	1	*	-7.13083560078822	-0.0293203696572969	1.45353956129597e-10	TRUE	cg18283554	0.0720582917968261	chr12	123941617	123968025	26409	*	inter:12241				hg38_cpg_inter	Open sea
chr12	124265002	124265002	1	*	15.6240918830532	0.0760105263157895	8.61430386722311e-34	TRUE	cg19896347	0.0517039284139292	chr12	123978182	124290882	312701	*	inter:12242				hg38_cpg_inter	Open sea
chr12	125002474	125002474	1	*	7.03288752401963	0.0895219801595021	2.26120496521964e-10	TRUE	cg22580512	0.0889104349188232	chr12	124998304	125021022	22719	*	inter:12266				hg38_cpg_inter	Open sea
chr12	132378192	132378192	1	*	10.7140958626538	0.0397842105263157	7.12192645542341e-20	TRUE	cg18081313	0.0493924489351556	chr12	132377724	132379723	2000	*	shore:30093				hg38_cpg_shores	CpG shores
chr13	19755900	19755900	1	*	7.41968916574958	0.0508526315789475	2.98379192547836e-11	TRUE	cg22675150	0.332274881841906	chr13	19637927	19778006	140080	*	inter:12389				hg38_cpg_inter	Open sea
chr13	21750473	21750473	1	*	7.16985263293613	0.0206796303427031	1.22265540548472e-10	TRUE	cg00432979	-0.226092243984533	chr13	21679617	22692440	1012824	*	inter:12424				hg38_cpg_inter	Open sea
chr13	22245013	22245013	1	*	-9.02040419819147	-0.0151915671929149	2.60263211354821e-15	TRUE	cg02259997	0.064232895241661	chr13	21679617	22692440	1012824	*	inter:12424				hg38_cpg_inter	Open sea
chr13	23942179	23942179	1	*	8.40661927167134	0.0346170343137256	9.72007481812171e-14	TRUE	cg25206802	0.0371499116708641	chr13	23907915	23975536	67622	*	inter:12438				hg38_cpg_inter	Open sea
chr13	23942776	23942776	1	*	9.55016418711892	0.0423952528379777	9.90479517679873e-17	TRUE	cg01498098	0.11771129211213	chr13	23907915	23975536	67622	*	inter:12438				hg38_cpg_inter	Open sea
chr13	25862639	25862639	1	*	9.89000483776291	0.0704927884615384	1.07980874261186e-17	TRUE	cg15071391	0.339877872490993	chr13	25473349	26008148	534800	*	inter:12461				hg38_cpg_inter	Open sea
chr13	28155884	28155884	1	*	9.62589707616226	0.0614301596927433	5.82093051952864e-17	TRUE	cg10100220	0.04782546530859	chr13	28143317	28489650	346334	*	inter:12479				hg38_cpg_inter	Open sea
chr13	30424171	30424171	1	*	7.70619358827569	0.0257277628032345	6.02296811245165e-12	TRUE	cg22781236	0.212734324847026	chr13	30422246	30424245	2000	*	shore:30474				hg38_cpg_shores	CpG shores
chr13	32990510	32990510	1	*	16.3050446109948	0.117369984366858	9.28138019318063e-36	TRUE	cg11008571	0.0970969635082634	chr13	32591699	33011789	420091	*	inter:12508				hg38_cpg_inter	Open sea
chr13	37453926	37453926	1	*	6.67620435445511	0.03760625	1.61831691170081e-09	TRUE	cg16194715	-0.353786009663244	chr13	37063830	37865544	801715	*	inter:12525				hg38_cpg_inter	Open sea
chr13	39564046	39564046	1	*	12.2263804450493	0.080342886920271	4.04551290239028e-24	TRUE	cg05380910	0.126419809730196	chr13	39042794	39598711	555918	*	inter:12529				hg38_cpg_inter	Open sea
chr13	39565534	39565534	1	*	6.72417543163481	0.0332145024271845	1.22027960814428e-09	TRUE	cg03712843	0.367229634445683	chr13	39042794	39598711	555918	*	inter:12529				hg38_cpg_inter	Open sea
chr13	40177062	40177062	1	*	-7.56343665825682	-0.0251617250673854	1.33044302113803e-11	TRUE	cg08228917	0.0408295677669856	chr13	40176560	40531351	354792	*	inter:12532				hg38_cpg_inter	Open sea
chr13	41768968	41768968	1	*	6.96441193589088	0.076644204851752	3.50832656526625e-10	TRUE	cg05895453	-0.419936025520727	chr13	41462532	41956743	494212	*	inter:12542				hg38_cpg_inter	Open sea
chr13	41837995	41837995	1	*	-6.52483152774639	-0.0145244512899499	3.60325817199382e-09	TRUE	cg22691736	0.066676932101571	chr13	41462532	41956743	494212	*	inter:12542				hg38_cpg_inter	Open sea
chr13	43145414	43145414	1	*	6.70618034098752	0.0342736842105264	1.39582821615922e-09	TRUE	cg24222324	0.455908550828657	chr13	43027721	43781897	754177	*	inter:12547				hg38_cpg_inter	Open sea
chr13	44240722	44240722	1	*	11.4809411851843	0.0692270381836947	4.84010938216523e-22	TRUE	cg21817450	0.2788989746653	chr13	44146107	44369234	223128	*	inter:12551				hg38_cpg_inter	Open sea
chr13	44241849	44241849	1	*	13.7547237805154	0.0687257632013206	1.74688610038329e-28	TRUE	cg11635563	0.0416894322509099	chr13	44146107	44369234	223128	*	inter:12551				hg38_cpg_inter	Open sea
chr13	45768695	45768695	1	*	7.53862704384429	0.0389613970588235	1.46589115263656e-11	TRUE	cg21457147	0.0705245537489635	chr13	45718080	46048318	330239	*	inter:12562				hg38_cpg_inter	Open sea
chr13	45768901	45768901	1	*	7.17058666150504	0.0408414239482201	1.12299870777881e-10	TRUE	cg04439215	0.0381513590961208	chr13	45718080	46048318	330239	*	inter:12562				hg38_cpg_inter	Open sea
chr13	46679081	46679081	1	*	10.9603216784746	0.0701401771756123	1.42374515568276e-20	TRUE	cg14662172	0.0358095493541842	chr13	46558572	46792627	234056	*	inter:12566				hg38_cpg_inter	Open sea
chr13	49281222	49281222	1	*	7.21580671186946	0.0483663570691437	8.9973280361747e-11	TRUE	cg16886259	0.0378836222737851	chr13	49252568	49439984	187417	*	inter:12577				hg38_cpg_inter	Open sea
chr13	50510822	50510822	1	*	-10.6811507646037	-0.0171428571428571	8.39219629922889e-20	TRUE	cg09276355	0.0374174272706933	chr13	50137884	50839234	701351	*	inter:12587				hg38_cpg_inter	Open sea
chr13	50746150	50746150	1	*	12.7776031479962	0.0545606435643569	1.03427967579477e-25	TRUE	cg19307060	0.0459519765908699	chr13	50137884	50839234	701351	*	inter:12587				hg38_cpg_inter	Open sea
chr13	52598175	52598175	1	*	9.84249207716353	0.0349578947368421	1.73536176660881e-17	TRUE	cg05482722	0.33041006870365	chr13	52597893	52599892	2000	*	shore:30711				hg38_cpg_shores	CpG shores
chr13	53603286	53603286	1	*	12.484040955824	0.0621966911764707	6.50895969852357e-25	TRUE	cg12582008	0.0408830630685992	chr13	53206211	57136836	3930626	*	inter:12608				hg38_cpg_inter	Open sea
chr13	70683127	70683127	1	*	9.0363979963566	0.0411177884615384	2.12887325119014e-15	TRUE	cg20349377	0.359722797562986	chr13	70112088	71861229	1749142	*	inter:12617				hg38_cpg_inter	Open sea
chr13	74707860	74707860	1	*	-7.04598056675834	-0.00985560261840586	2.29590098097398e-10	TRUE	cg11794728	-0.908858974091259	chr13	74139682	75476715	1337034	*	inter:12622				hg38_cpg_inter	Open sea
chr13	76056030	76056030	1	*	8.35937408566959	0.0232094724682325	1.45522474823109e-13	TRUE	cg25999486	0.0449876568201122	chr13	75641078	76881186	1240109	*	inter:12626				hg38_cpg_inter	Open sea
chr13	76111785	76111785	1	*	11.1766715624338	0.0426896418944937	3.80812080469968e-21	TRUE	cg00410419	0.0527578985110905	chr13	75641078	76881186	1240109	*	inter:12626				hg38_cpg_inter	Open sea
chr13	76112039	76112039	1	*	-7.21615520732961	-0.0502242972660762	9.08522748721727e-11	TRUE	cg11593656	0.519429859575602	chr13	75641078	76881186	1240109	*	inter:12626				hg38_cpg_inter	Open sea
chr13	76194354	76194354	1	*	6.37678381414511	0.0321369336569581	7.46362366924423e-09	TRUE	cg22227965	0.10642054145844	chr13	75641078	76881186	1240109	*	inter:12626				hg38_cpg_inter	Open sea
chr13	77461426	77461426	1	*	7.252263748145	0.0837071621101271	6.7923789529363e-11	TRUE	cg15901783	0.108398671874654	chr13	77333738	77693652	359915	*	inter:12631				hg38_cpg_inter	Open sea
chr13	78109801	78109801	1	*	9.71212762802764	0.0425812499999999	3.74868793141039e-17	TRUE	cg21063899	0.0973276355874153	chr13	77923248	78591978	668731	*	inter:12633				hg38_cpg_inter	Open sea
chr13	78315584	78315584	1	*	8.85589979356339	0.181876362195364	6.19371529815567e-15	TRUE	cg08504583	0.114707215658982	chr13	77923248	78591978	668731	*	inter:12633				hg38_cpg_inter	Open sea
chr13	91999408	91999408	1	*	8.24388357681342	0.0286301501732769	2.67698838526313e-13	TRUE	cg25139619	0.024389487020408	chr13	91403463	93222991	1819529	*	inter:12646				hg38_cpg_inter	Open sea
chr13	97873877	97873877	1	*	6.92465684706603	0.0917183288409704	3.98973865348736e-10	TRUE	cg02838877	0.0397918315122408	chr13	97438866	97971804	532939	*	inter:12662				hg38_cpg_inter	Open sea
chr13	99911826	99911826	1	*	9.89462703496949	0.185673020813071	9.55548790331747e-18	TRUE	cg03404502	-0.208182265009073	chr13	99900658	99951867	51210	*	inter:12674				hg38_cpg_inter	Open sea
chr13	100633446	100633446	1	*	9.85992875196408	0.0616990758567577	1.50286720396373e-17	TRUE	cg16584172	0.0407249175247362	chr13	100592973	100670074	77102	*	inter:12678				hg38_cpg_inter	Open sea
chr13	101295688	101295688	1	*	11.4005787698891	0.0421243550051603	8.14431239679721e-22	TRUE	cg07980015	0.0622017460756171	chr13	100679470	101411764	732295	*	inter:12679				hg38_cpg_inter	Open sea
chr13	113812524	113812524	1	*	9.69858182903189	0.0469791666666669	3.48952853910487e-17	TRUE	cg09878269	0.0880350383650905	chr13	113811166	113813165	2000	*	shore:31222				hg38_cpg_shores	CpG shores
chr13	113950453	113950453	1	*	12.1587727545123	0.0548855198019807	5.95523852368922e-24	TRUE	cg10464775	0.0518489799884828	chr13	113950249	113951364	1116	*	inter:12798				hg38_cpg_inter	Open sea
chr13	114107710	114107710	1	*	6.62652967158877	0.0345358910891093	2.09063952547902e-09	TRUE	cg00463202	0.0537076590913792	chr13	114106362	114107722	1361	*	shelf:26978				hg38_cpg_shelves	CpG shelves
chr14	21058360	21058360	1	*	6.46859028581682	0.20352714670774	4.51408159946245e-09	TRUE	cg07300408	0.247691147805066	chr14	21030112	21064922	34811	*	inter:12842				hg38_cpg_inter	Open sea
